u,v,time,k
14,16,0.12356327564992249,0
2,3,0.12356327564992249,1
8,12,0.12667588561514595,0
8,14,0.12667588561514595,0
14,15,0.12667588561514595,0
16,18,0.12667588561514595,0
12,19,0.12667588561514595,1
11,15,0.13464586966673453,0
11,19,0.13464586966673453,0
1,8,0.13464586966673453,1
0,13,0.14870300686122812,0
1,16,0.14870300686122812,0
2,9,0.14870300686122812,0
3,10,0.14870300686122812,0
7,8,0.14870300686122812,0
6,10,0.14870300686122812,1
0,7,0.14990238387010668,0
3,15,0.14990238387010668,0
5,8,0.14990238387010668,0
0,10,0.1552881542916759,0
1,6,0.1552881542916759,0
3,13,0.1552881542916759,0
7,14,0.1552881542916759,0
9,11,0.1552881542916759,0
13,17,0.1552881542916759,0
2,14,0.15588419403391665,0
11,14,0.15588419403391665,1
3,9,0.15792928174207974,0
5,12,0.15792928174207974,0
9,12,0.15792928174207974,0
15,18,0.15792928174207974,1
3,7,0.1584453703153911,0
2,7,0.16081641276834843,0
4,12,0.16081641276834843,1
3,14,0.16479489427951838,0
4,13,0.16479489427951838,1
1,10,0.16510919640584618,0
2,17,0.16510919640584618,0
4,5,0.16510919640584618,0
11,17,0.16510919640584618,0
16,19,0.16510919640584618,0
3,19,0.17191335021702298,0
6,14,0.17191335021702298,0
14,18,0.17191335021702298,0
7,14,0.17191335021702298,1
3,18,0.17647814785885266,0
9,15,0.17647814785885266,1
4,13,0.1780853450992011,1
1,18,0.18101856324016735,0
4,11,0.18101856324016735,0
5,13,0.18101856324016735,0
3,5,0.1856216339342633,0
13,16,0.1856216339342633,0
8,11,0.18674847856632956,0
8,18,0.18674847856632956,0
14,19,0.18674847856632956,1
16,17,0.19615907481489392,0
4,9,0.1966015880267164,0
12,19,0.1966015880267164,1
8,15,0.21126536351192476,0
2,11,0.21172686137077648,0
9,17,0.21172686137077648,0
2,5,0.21172686137077648,1
8,13,0.21629816208617011,0
12,13,0.21629816208617011,0
12,14,0.21629816208617011,0
1,10,0.21629816208617011,1
10,19,0.21927210265024435,0
13,18,0.21927210265024435,0
5,16,0.22453916253716982,1
0,3,0.24133594020813634,0
6,7,0.24133594020813634,0
6,12,0.24133594020813634,0
7,11,0.24133594020813634,0
7,11,0.24133594020813634,1
8,17,0.2444911975082205,0
9,16,0.2444911975082205,1
2,4,0.24957262866741692,1
9,10,0.2551637645778725,1
2,13,0.25675956056141236,0
10,16,0.25675956056141236,0
13,15,0.25675956056141236,0
16,17,0.25675956056141236,1
5,15,0.257676840121363,0
0,15,0.257676840121363,1
4,19,0.26103635433082767,0
7,13,0.26103635433082767,0
9,11,0.26103635433082767,1
1,12,0.2670999092612025,0
1,19,0.2670999092612025,0
10,13,0.2670999092612025,1
6,9,0.27284976002050115,0
11,13,0.27284976002050115,1
18,19,0.27891726478779455,0
0,11,0.27891726478779455,1
3,5,0.2829038529621953,1
1,11,0.28476412879964164,0
1,8,0.28476412879964164,1
4,17,0.3094323745807246,0
9,14,0.3094323745807246,0
17,19,0.3094323745807246,0
4,6,0.3094323745807246,1
1,9,0.317709306788542,0
4,10,0.317709306788542,0
15,19,0.317709306788542,1
0,19,0.3250155656852077,1
2,5,0.32678132519528014,1
8,16,0.3281839534395105,0
5,6,0.3300538805067119,1
12,15,0.3311899556406683,0
8,15,0.3311899556406683,1
3,17,0.33440386908891984,1
14,17,0.3355239620490041,1
17,19,0.35015771245245886,1
0,11,0.36369841363076294,1
0,17,0.38091561043409605,1
2,17,0.38137190808558824,1
11,15,0.3842988724532775,1
15,17,0.38760340092153983,0
1,12,0.38760340092153983,1
17,19,0.4038247404193259,1
3,16,0.41495125165899716,0
14,17,0.41495125165899716,1
7,17,0.42594568566977453,1
1,2,0.4273690201594934,1
11,18,0.4305937027040165,1
1,12,0.4316563189950527,1
0,16,0.43552228616132116,1
0,11,0.44024194917387505,1
0,12,0.4839300352838122,1
11,13,0.4939034864986612,1
4,17,0.4944198680200831,1
4,12,0.4970312356012693,1
16,17,0.4977184981655789,1
4,16,0.4984484441791688,0
7,18,0.4984484441791688,0
5,8,0.4984484441791688,1
1,11,0.49975291635779917,1
0,9,0.5059893185252639,1
14,16,0.5071819985583689,1
4,15,0.5135533691173592,1
4,11,0.5139915806909242,1
12,15,0.5150572485050361,1
12,13,0.5165065685333029,1
15,16,0.5189354429958148,0
4,11,0.5189354429958148,1
13,17,0.5226496120838612,1
7,16,0.5232224171481769,1
4,16,0.525166318783295,1
6,9,0.5297090022936994,1
1,18,0.5320953086216864,1
11,19,0.5371847307670126,1
4,6,0.539984298672107,1
3,12,0.5582476528543336,1
10,13,0.5825717215949814,1
1,19,0.58371337287208,1
9,16,0.5843917648895448,1
3,17,0.5854507372865265,1
2,17,0.5909184879187224,1
0,13,0.6093084840138496,1
3,16,0.6115692553902347,1
12,18,0.6154140737166857,1
14,17,0.6160147639801182,1
14,17,0.6182081601969879,1
0,16,0.6198441214432566,1
12,15,0.6210877692784642,1
14,17,0.6226779411494582,1
5,11,0.6234569146573276,1
1,12,0.6436336896729128,1
1,19,0.6508106307581275,1
0,10,0.6514855893672502,1
0,7,0.6594786056688087,1
16,19,0.6718147222895287,1
6,17,0.6729822351872414,1
6,10,0.6730488483481809,1
3,7,0.682747518568988,1
4,12,0.6860489897098104,1
5,7,0.687727301714883,1
4,19,0.6923061614012015,1
6,16,0.7125455042480502,1
3,18,0.7146282346133251,1
7,17,0.7149807057676583,1
2,19,0.715759467434044,1
10,12,0.7161412293877212,1
1,8,0.7244042388021504,1
3,17,0.7260798781250837,1
1,11,0.7277370828371295,1
14,17,0.7408884523462638,1
6,16,0.7478400632113829,1
7,17,0.7482853686258706,1
8,17,0.7486420543065487,1
3,7,0.760666173624392,1
10,15,0.7691511143170294,1
0,17,0.7728478621039319,1
9,10,0.7777602825461273,1
7,19,0.7806857993631938,1
5,18,0.7861265969825799,1
10,18,0.7886942122429318,1
1,10,0.7951831966427249,1
6,11,0.7963021850405163,1
7,9,0.7967638974918695,1
1,15,0.8015988376347046,1
1,4,0.8026190959308652,1
5,18,0.8089276726709139,1
3,16,0.8115005103484635,1
0,4,0.811697507469096,1
5,19,0.8292664532765275,1
0,14,0.8295005287481991,1
4,15,0.8357450200956886,1
11,19,0.8360912400468914,1
0,15,0.8451194640271891,1
16,17,0.8471178104708728,1
2,9,0.8487779226226448,1
7,9,0.8488349529914275,1
1,10,0.8494580547313146,1
1,11,0.8521915562225746,1
11,18,0.8563614737744699,1
7,18,0.8668060455813636,1
3,6,0.8676618134842449,1
5,16,0.8697823450262374,1
4,17,0.8719924754538029,1
5,11,0.8797724035933129,1
4,15,0.8816306221423259,1
4,13,0.891905273589995,1
0,14,0.8957889774515201,1
1,18,0.897311284131348,1
14,17,0.9009619210720409,1
4,16,0.9138488253894178,1
17,19,0.9194733453371409,1
11,19,0.9232974706238918,1
9,11,0.9241604377399056,1
0,2,0.9352351586926863,1
4,16,0.9366279544196338,1
1,8,0.937498032830701,1
0,10,0.9494096810932124,1
9,15,0.955628353175035,1
8,11,0.9586832976497852,1
5,13,0.9642850882095549,1
1,6,0.9732631677795551,1
3,10,0.9734024078311698,1
5,17,0.975022177609833,1
3,18,0.9775737901548581,1
2,19,0.9805959073761419,1
0,1,0.9820563553342847,1
3,14,0.984378577001999,1
2,11,0.9849372639020306,1
8,13,0.9856441675618947,1
8,12,0.9898915496169786,1
5,11,0.9919255114609474,1
5,16,0.9920382855662304,1
0,16,0.9927797692263123,1
5,7,0.9928169792426124,1
14,17,0.9980267072067144,1
3,11,1.0046791985177226,1
0,16,1.0076861203346688,1
12,14,1.0113534822696917,1
10,16,1.0132181095105262,1
5,9,1.024539871614902,1
2,9,1.0267259708194918,1
9,18,1.027019773281729,1
16,17,1.028926910741251,1
11,19,1.0313893340340232,1
0,6,1.0316882954556288,1
0,17,1.0321700880409295,1
15,18,1.0356684921499935,1
13,19,1.0359095178968065,1
14,17,1.0491037192373784,1
18,19,1.0506435745001241,1
3,18,1.0659501858140388,1
11,19,1.0720100603031388,1
1,3,1.0749564766917494,1
5,16,1.0846709229311584,1
6,12,1.0937974018857406,1
8,10,1.0957315859479861,1
4,7,1.0991140283222898,1
13,16,1.1001673019001692,1
12,18,1.1019614800393414,1
9,15,1.1050281267857347,1
4,6,1.109924535593467,1
3,15,1.1187214339395855,1
7,15,1.119627429110001,1
14,16,1.1233615386069908,1
7,19,1.1276633950361674,1
6,7,1.1303430610409853,1
4,7,1.1340698167520074,1
8,19,1.135041525637582,1
10,15,1.1367743752543982,1
9,17,1.1372366874475666,1
4,18,1.1421496971536036,1
0,10,1.1533540434493383,1
17,19,1.1613513287575001,1
17,19,1.1626036767046772,1
13,15,1.16517231997541,1
14,17,1.1659162739855962,1
15,19,1.1700467761491267,1
0,14,1.1848356003978402,1
3,6,1.1870423891015855,1
12,13,1.1882378376723932,1
0,1,1.1900450495136188,1
12,17,1.1940530148459148,1
0,7,1.1957807903003936,1
2,13,1.195995009011091,1
8,16,1.196479280325425,1
2,14,1.2022676112520414,1
2,5,1.2026117401668706,1
1,8,1.2031877496588428,1
2,16,1.207767919821126,1
0,15,1.2106838311152903,1
3,16,1.2159283578989422,1
3,11,1.2211648384477884,1
8,18,1.2269599775020825,1
13,15,1.2322029763476021,1
8,13,1.2376446406228605,1
8,11,1.2381178471878524,1
17,18,1.240829990785486,1
14,16,1.2469838091947134,1
1,11,1.2478585094233547,1
8,11,1.2502001081294056,1
3,7,1.2518486244941278,1
3,10,1.2526687709798192,1
2,10,1.2545132468897748,1
3,7,1.2547425064438182,1
6,17,1.256094597915307,1
16,17,1.2574560016861311,1
12,13,1.258692072058098,1
6,17,1.2599282070707474,1
0,18,1.261428689662469,1
10,12,1.265288994954754,1
2,17,1.267940770703892,1
0,4,1.2724535940353874,1
0,2,1.2757627436839496,1
15,16,1.276139143172956,1
5,15,1.2777050705252646,1
9,13,1.2812830996463993,1
8,15,1.285314196184206,1
14,17,1.2861689524733069,1
2,19,1.2872528108815424,1
1,11,1.2880920096465043,1
3,19,1.2919629617520232,1
11,12,1.2924875163174863,1
4,13,1.3208746436458032,1
14,17,1.3226114797676343,1
6,11,1.324661712931207,1
6,11,1.3289621353928833,1
9,11,1.3306409323946096,1
5,19,1.333426761924312,1
3,15,1.3342946993225422,1
6,15,1.3352972473291869,1
6,17,1.34184607036657,1
6,7,1.3422683834967768,1
14,17,1.3462890685337061,1
16,18,1.3466140514078055,1
9,13,1.3472397259013267,1
16,17,1.3498342274877673,1
9,17,1.3513650974269817,1
2,17,1.35610946579624,1
4,18,1.3562425787328767,1
10,16,1.359689176264315,1
2,4,1.3608635377866842,1
6,13,1.3618188154186741,1
9,11,1.3707453936719953,1
3,10,1.37187779907853,1
6,8,1.374286581646788,1
0,11,1.374959001833312,1
8,17,1.3801611546525716,1
3,4,1.3836964469939033,1
4,11,1.3837202425747415,1
4,17,1.3838875104553772,1
1,12,1.3865603983593044,1
1,3,1.3878209328921431,1
0,10,1.390882228560299,1
1,6,1.3922656727663918,1
0,15,1.392968329815093,1
12,13,1.3938319221233835,1
4,11,1.4028387061307914,1
13,16,1.4044246413370651,1
0,14,1.408676467295882,1
13,18,1.411082804245637,1
2,4,1.4120854219392336,1
6,17,1.413255915456251,1
10,19,1.419038537343141,1
4,18,1.426447951284118,1
0,6,1.4294097971042137,1
4,14,1.4297848542371536,1
8,11,1.4330057529035936,1
12,18,1.434954522133002,1
4,18,1.4407121601748214,1
6,11,1.4435813222493374,1
1,7,1.444162810216641,1
13,19,1.4465844614966485,1
0,6,1.451876369009716,1
7,18,1.461293020058037,1
14,17,1.4616301716155715,1
2,4,1.4627917803998054,1
5,16,1.463093495370156,1
0,7,1.4639643681294348,1
2,18,1.4652912932070434,1
8,18,1.4678311404083093,1
5,16,1.4700499771311657,1
5,16,1.4706894966774806,1
0,2,1.471845082775709,1
5,13,1.4744890021631143,1
8,16,1.4757693661711768,1
2,10,1.477722041598072,1
5,11,1.478644116588932,1
17,19,1.4793143019983936,1
5,16,1.479691588519337,1
0,9,1.480285450149577,1
10,17,1.4820020948559647,1
4,14,1.4895779537284322,1
15,18,1.4912651626757356,1
0,8,1.5066678332826524,1
4,11,1.5109101535467728,1
0,9,1.513666067811749,1
8,18,1.5142389423402376,1
0,18,1.5144342259913717,1
15,18,1.521922176789245,1
0,3,1.533678151914964,1
4,17,1.5396409184019257,1
0,11,1.5406190245449454,1
4,14,1.5411293518608449,1
6,8,1.543465141414175,1
9,19,1.544505401310009,1
7,18,1.5455678310332708,1
5,7,1.5538337012529497,1
1,9,1.5574042813741245,1
3,16,1.5583696325152543,1
4,16,1.5606797386478624,1
7,8,1.5616536624666162,1
2,5,1.5643870384439087,1
13,19,1.5712201728693502,1
4,10,1.5715880261251862,1
3,16,1.5744531506198027,1
3,17,1.5773890986746992,1
0,2,1.5846977903360744,1
3,7,1.5874961782223944,1
5,10,1.5899772728139872,1
4,13,1.6001077183716188,1
15,19,1.6007174773634025,1
1,9,1.6079948509845179,1
4,11,1.6098817542119201,1
0,13,1.6149939649384417,1
7,13,1.6235598293465687,1
4,14,1.628722657198006,1
1,11,1.6333454426248748,1
14,19,1.633758735390596,1
6,11,1.6347137476335454,1
0,12,1.643979423262895,1
7,15,1.6464008210942436,1
1,7,1.6474239053423256,1
2,10,1.6479605799588075,1
9,13,1.6493760315116712,1
3,18,1.6506696250147843,1
2,10,1.6514883480293985,1
16,17,1.652689587573474,1
6,7,1.65551125477097,1
2,19,1.6576970830882167,1
0,10,1.6612761122296948,1
2,3,1.6639080706311076,1
0,6,1.6695846914442238,1
4,17,1.679406212665341,1
7,19,1.6819797881199419,1
1,13,1.6836193309021366,1
14,17,1.6933223252377685,1
5,7,1.697487863225294,1
14,16,1.7005976076795384,1
5,13,1.703617876359824,1
1,6,1.7055048211138202,1
0,16,1.7115011233104593,1
9,12,1.7133511877859187,1
5,13,1.7174031795436344,1
10,16,1.718029428995464,1
12,17,1.7192278466434532,1
2,11,1.720301278514449,1
2,3,1.7228143193785046,1
11,15,1.7232896912011175,1
0,18,1.7283484616168576,1
7,12,1.7387374323534222,1
1,17,1.7515474641354578,1
3,10,1.7551194794509353,1
9,18,1.7551289347868453,1
16,18,1.7571610377021314,1
3,18,1.7592222103260158,1
9,14,1.7615755564991624,1
16,19,1.7655534644444209,1
11,15,1.7675136200820174,1
3,6,1.7681859560124167,1
4,9,1.7700945737032963,1
9,11,1.7701107488299113,1
18,19,1.7783224484926108,1
5,7,1.7808639177448329,1
0,10,1.785998053751366,1
3,10,1.7870559421855092,1
13,14,1.7916162740793502,1
6,8,1.8005685491845131,1
1,17,1.8016438391175145,1
9,19,1.8017258112856207,1
1,9,1.8019751592531976,1
4,10,1.8044586044380329,1
9,18,1.812778068179383,1
10,19,1.8137353481723517,1
2,4,1.814031070966089,1
3,17,1.8140375486461038,1
14,18,1.8170517707563356,1
7,8,1.8198612314876719,1
0,18,1.8232505108460626,1
2,13,1.8261097788052005,1
0,11,1.834215683512729,1
10,15,1.8344638217841824,1
5,13,1.8348125697875655,1
3,12,1.8422947109812051,1
0,14,1.8436957399367229,1
1,8,1.847601525270592,1
3,16,1.8547681434908496,1
10,18,1.8591748925884048,1
5,10,1.8597664468017534,1
2,19,1.8647931023310151,1
0,3,1.865670267787572,1
0,2,1.8693334333107874,1
5,6,1.8696263521895882,1
13,15,1.8734809912362418,1
7,14,1.8738305770619947,1
13,18,1.883588043764448,1
6,12,1.8843914764854017,1
0,4,1.8882812189173057,1
0,9,1.8899676162668817,1
3,15,1.8908947365374456,1
3,11,1.894000979291441,1
2,17,1.8945711671849452,1
13,19,1.8981024519010368,1
9,15,1.9000929082153986,1
8,17,1.9160982138530458,1
1,12,1.9199859453393935,1
3,5,1.9203032727655225,1
16,17,1.9203612350106036,1
8,11,1.9237856697197815,1
13,16,1.9249519093097534,1
2,13,1.9273972972889015,1
9,17,1.9302193130490526,1
10,13,1.9447517465641013,1
6,13,1.9471407241848815,1
5,17,1.9562836878039587,1
7,19,1.9605507577449808,1
0,9,1.9673542522311085,1
5,15,1.9713259545880029,1
6,16,1.9749172917208284,1
8,11,1.976753429991763,1
0,18,1.98232550829392,1
12,15,1.9852604739130322,1
3,12,1.9892380538576393,1
9,13,1.9983906305742727,1
16,17,2.0017005456091153,1
3,19,2.0042420339268054,1
10,19,2.011944241997528,1
6,12,2.0185214334159114,1
5,17,2.0199843023283766,1
2,9,2.0200112729330106,1
6,14,2.020620505005806,1
11,15,2.0289740657300266,1
0,9,2.0344996868743457,1
18,19,2.0417707869863726,1
10,19,2.0433533144268434,1
14,19,2.0452809679050437,1
3,5,2.053289470039383,1
16,19,2.063417708208748,1
6,16,2.065235080477173,1
2,11,2.065927252852048,1
0,9,2.0734275588241955,1
13,19,2.0737527215830247,1
3,10,2.077851214196055,1
8,11,2.0856876610391057,1
10,13,2.0869234888794645,1
1,13,2.0872200712351634,1
11,17,2.089412365538213,1
4,10,2.094028889831201,1
0,14,2.0964410480118683,1
2,3,2.097114161673271,1
6,13,2.09812931887062,1
5,8,2.099257870325933,1
6,8,2.1024706785795733,1
1,12,2.1044831278810947,1
10,13,2.1059133968008408,1
8,19,2.106499088211571,1
7,12,2.1155295783189083,1
3,8,2.1178609679718323,1
6,7,2.120028719135853,1
9,14,2.120461616995426,1
3,19,2.1230797954890512,1
2,5,2.1240487795380876,1
0,18,2.1259311179823372,1
5,7,2.1259763543643353,1
3,5,2.1262163186087077,1
4,13,2.139746945451108,1
6,13,2.1497299901803,1
1,15,2.150604303071949,1
9,13,2.1506944220183244,1
1,11,2.151414003399103,1
7,19,2.152563126524472,1
4,15,2.1571264797659304,1
0,15,2.157696097847308,1
0,1,2.1646906005115927,1
1,2,2.167194406479929,1
3,10,2.171253951670632,1
13,15,2.17174312931185,1
15,18,2.1754892182754695,1
1,17,2.180276064571591,1
6,8,2.182616955689191,1
13,16,2.1853202874540445,1
5,13,2.189460243491363,1
14,19,2.1896824250277236,1
6,17,2.197018824981102,1
9,18,2.1972033912620272,1
5,7,2.1976221046394238,1
5,9,2.1991710507494697,1
8,11,2.201018799749759,1
14,17,2.202470053266103,1
7,15,2.203418061197339,1
8,10,2.2048006228046915,1
15,19,2.2055660455627093,1
4,15,2.2087817808263757,1
11,19,2.2095037785381644,1
6,17,2.2143714041884883,1
10,15,2.216840442973467,1
3,15,2.2203103962617345,1
7,18,2.2242491138274394,1
0,18,2.226567419778485,1
11,19,2.232687551456102,1
8,11,2.2337319944783656,1
0,5,2.2390991384858423,1
1,9,2.241081097115391,1
6,12,2.2447542427274634,1
10,16,2.248838002643627,1
1,17,2.254265561993012,1
6,9,2.261854559145963,1
2,4,2.262366898141784,1
15,16,2.263741271348921,1
17,19,2.275298623437115,1
2,13,2.2766008430235107,1
14,15,2.280128203007809,1
1,5,2.2815959216037762,1
4,17,2.284491044971986,1
1,8,2.294560152357769,1
4,10,2.2991072196894535,1
0,15,2.299789404645987,1
3,12,2.3011989555447387,1
11,15,2.3019420775707355,1
8,11,2.3083514560118905,1
1,3,2.314639014988609,1
1,9,2.314657992775395,1
10,13,2.3166880024469423,1
4,12,2.3175363248639633,1
5,7,2.318408934970052,1
4,14,2.320643082882266,1
8,16,2.321850113611435,1
17,19,2.3228681193797263,1
1,8,2.32399189619862,1
6,14,2.3263540984107838,1
4,5,2.332119616135474,1
15,16,2.336924056087748,1
8,11,2.336967013370041,1
9,12,2.3418062388288843,1
1,8,2.34348022545808,1
5,18,2.343936315125369,1
0,7,2.345132151748499,1
6,17,2.3452059589311225,1
1,8,2.346207860314767,1
9,17,2.3472761992708175,1
10,18,2.3533452593877944,1
0,4,2.357008652527129,1
1,8,2.360110989545025,1
0,12,2.3605003607623702,1
0,18,2.361073218985911,1
11,16,2.361304608742587,1
0,5,2.3614582624480858,1
2,3,2.3620251768459943,1
11,15,2.367259913068496,1
17,19,2.3678058230388936,1
10,15,2.368365978371508,1
7,12,2.370186307606272,1
1,9,2.375642176174146,1
2,8,2.376336424713778,1
12,14,2.3781705756040923,1
14,19,2.3782837602590385,1
9,17,2.3786438168157695,1
7,19,2.3862068014694326,1
5,7,2.387919757917157,1
15,16,2.3886396353463026,1
5,7,2.406230807916268,1
0,12,2.409398736112164,1
4,12,2.4094175464319942,1
7,13,2.4096502914394176,1
8,18,2.410128286752732,1
2,6,2.412309213207251,1
10,19,2.414188065767278,1
5,6,2.4169658583299127,1
2,6,2.4203244299858993,1
14,17,2.420861899285361,1
3,17,2.422611681381514,1
5,19,2.424037609130284,1
2,4,2.4286543920771875,1
1,5,2.4293578652191012,1
8,10,2.4322516577701885,1
10,19,2.4335628203257462,1
7,13,2.4355864589496723,1
6,12,2.4365327908948258,1
1,18,2.4406752839355454,1
10,15,2.443252413116446,1
10,16,2.4435576404424673,1
3,10,2.444099072522749,1
1,17,2.4448371227790426,1
6,10,2.4499216102703065,1
7,12,2.455793929924061,1
11,15,2.4589559239504872,1
4,5,2.4591873504408612,1
0,19,2.4603525540716693,1
3,8,2.462070654269413,1
2,11,2.462941463076315,1
8,16,2.4632702160154696,1
3,17,2.463886515340627,1
5,16,2.4652578054707925,1
0,10,2.4666697441284757,1
6,8,2.4702678571389467,1
10,15,2.4799588108825494,1
12,15,2.4810243364894236,1
1,19,2.4816444517269907,1
3,19,2.481742189476005,1
8,11,2.4822994250817447,1
6,12,2.4865287012877877,1
0,15,2.4896168768953704,1
2,9,2.489861976544995,1
8,15,2.490377069501517,1
0,12,2.4963622527417937,1
4,10,2.4981008137066496,1
1,15,2.5003973409529316,1
7,19,2.5083779859725612,1
5,6,2.51221359739051,1
8,15,2.5135642205234645,1
1,3,2.5212738103780317,1
1,2,2.5217125591786895,1
7,18,2.5295370464286164,1
18,19,2.529812726590119,1
7,19,2.530152173767951,1
6,7,2.5334833497742455,1
4,9,2.5353046032001814,1
0,4,2.540123720472296,1
12,15,2.5462682222679263,1
10,18,2.5491841563707416,1
6,19,2.554500854366459,1
3,18,2.554574450545839,1
6,10,2.5563290390241313,1
10,15,2.560552649675524,1
6,18,2.5636574514283197,1
3,7,2.566483149963585,1
3,7,2.5667785844244815,1
2,6,2.568669653460471,1
8,11,2.5709280397491514,1
18,19,2.5803858423691595,1
0,18,2.5828340569809844,1
3,9,2.5841323333278017,1
0,9,2.5868891566998617,1
14,17,2.591835835822258,1
7,10,2.60266774032935,1
1,9,2.6112774233411162,1
6,8,2.6146123044325638,1
5,13,2.6150672107464366,1
3,12,2.616175288762724,1
3,9,2.6181043358497353,1
1,3,2.624246813458159,1
5,9,2.6304497286292166,1
7,16,2.633531492611236,1
4,17,2.636020296466944,1
13,17,2.636741550886319,1
12,15,2.6386645139282137,1
14,17,2.646784203416232,1
14,17,2.6504035214134,1
3,7,2.652466450616527,1
8,9,2.653917173856027,1
8,9,2.6556423043596795,1
8,11,2.6560487423018646,1
11,13,2.675370679902636,1
15,17,2.679352458725926,1
4,8,2.6803194079146397,1
5,12,2.6826861400088653,1
7,18,2.690859397501157,1
5,9,2.69390318867668,1
10,15,2.701804500363515,1
3,5,2.7018781900803464,1
3,5,2.714437464740474,1
2,4,2.7166561104355953,1
13,19,2.71783231330728,1
5,9,2.718713255569548,1
4,17,2.722596616440638,1
14,17,2.7287894421624994,1
4,18,2.7358912183388853,1
0,14,2.7377692372008076,1
10,15,2.740134861172358,1
0,18,2.7446531519661446,1
0,5,2.7515844137383687,1
0,10,2.7566222247320367,1
2,13,2.760350254481174,1
15,19,2.768734430331263,1
4,19,2.7720415257607813,1
6,10,2.7730584604744153,1
1,8,2.7764741005308355,1
7,10,2.7798666344214773,1
4,19,2.7816652377525775,1
2,5,2.7832940287337062,1
1,18,2.7859891043548446,1
4,14,2.787452969146428,1
4,10,2.792730860949934,1
10,19,2.7966079795729097,1
4,18,2.7998302318514705,1
3,17,2.8009059556403955,1
14,17,2.8026341473047176,1
12,19,2.80556521963657,1
2,4,2.809302431762408,1
5,9,2.8107394224001787,1
4,13,2.8111400539553726,1
8,17,2.8114200534238263,1
0,7,2.8170361806993696,1
13,15,2.8194717302990666,1
3,8,2.821636488697977,1
4,16,2.8268545733572434,1
6,9,2.8278749788718343,1
4,15,2.8358207040782593,1
10,12,2.837021226780874,1
2,4,2.837407564940827,1
8,11,2.8421824513785388,1
5,12,2.843994323023259,1
7,14,2.845900098831419,1
1,3,2.846174963633856,1
0,14,2.8463714585201823,1
1,6,2.853605801367268,1
