u,v,time,k
16,17,0.7054457699576776,1
5,15,0.7076527099619273,1
16,19,0.7088499174717379,1
9,11,0.709950237325696,1
1,18,0.7100534197410131,1
2,14,0.7137350818652081,1
1,3,0.7184320766043054,1
5,8,0.730400337015913,1
1,8,0.7353282382500104,1
4,7,0.7368353867522888,1
3,14,0.7398410244156475,1
9,11,0.7408926450187687,1
3,13,0.7413868730984058,1
6,11,0.7436719360337074,1
7,15,0.7488515737545238,1
4,19,0.7703819963496135,1
0,14,0.7712375082401985,1
1,16,0.7728034665458722,1
4,12,0.7781005939239998,1
8,17,0.7832304532728204,1
2,18,0.7910084472581639,1
0,14,0.7940562721597713,1
6,9,0.8033990662907413,1
2,14,0.8061662395524002,1
11,18,0.8117500032807441,1
1,3,0.8130313660484146,1
8,12,0.8145172115416341,1
2,14,0.8187688303423247,1
7,13,0.8240530942559153,1
4,19,0.8349307864939511,1
0,8,0.8361215455184691,1
11,18,0.8395385945967028,1
14,17,0.8457220740633461,1
5,8,0.8544028162755146,1
16,19,0.8609949114286951,1
0,14,0.866321098902582,1
0,15,0.8698994300322029,1
5,10,0.8822893943885123,1
6,15,0.8856345335590096,1
9,11,0.9043110041911675,1
5,10,0.9152699586087211,1
14,16,0.9160299864723697,1
8,12,0.9187110987908728,1
7,12,0.9234834119206599,1
4,9,0.9353864761060804,1
1,3,0.9408452762414086,1
12,19,0.9411361167041905,1
0,19,0.9413020101985123,1
12,19,0.9440446776481957,1
0,15,0.9489549010535677,1
2,10,0.9499659287826909,1
11,17,0.9562431267876312,1
10,13,0.9579365557638303,1
8,11,0.9602340720438713,1
4,17,0.9608314227890962,1
5,17,0.9716343719780365,1
13,18,0.974637663258902,1
0,1,0.9820563553342847,1
6,12,0.9948263241419427,1
10,19,1.0041965012217031,1
4,9,1.01464585137264,1
9,14,1.0230488326991782,1
6,7,1.0231745714822258,1
16,19,1.0449060877457539,1
0,8,1.0468985911763462,1
10,17,1.0491848766216894,1
17,18,1.0529080714858072,1
5,19,1.0657238253526875,1
16,17,1.0660545639313135,1
7,13,1.071038595818347,1
4,15,1.072722125508389,1
12,19,1.0751712849762054,1
4,15,1.0854558364426024,1
9,15,1.0930947637216664,1
0,10,1.1004611853417956,1
1,15,1.1005421055738647,1
13,16,1.1031359967697894,1
1,18,1.10618129949036,1
15,19,1.107626988895467,1
11,17,1.108099479772148,1
12,15,1.117148030635354,1
2,19,1.1172604714806353,1
10,12,1.118761830925791,1
2,7,1.1254144775227983,1
10,19,1.1318467941120123,1
5,7,1.1385429315526019,1
10,12,1.1457960615329341,1
2,4,1.149398402488213,1
0,6,1.151692510617099,1
12,17,1.1528977029010836,1
1,18,1.1545000793375002,1
4,7,1.159579745743699,1
12,15,1.161156455605549,1
12,16,1.161775941930634,1
15,19,1.1636892883346888,1
6,7,1.1711244731764878,1
4,13,1.1711310114342717,1
3,6,1.1728306397196155,1
1,16,1.1735643231961705,1
1,3,1.1737083908948656,1
16,19,1.1756526084471395,1
1,16,1.1767704444701867,1
0,5,1.1802028383120804,1
13,16,1.1838357537278694,1
15,17,1.1862828123482414,1
0,1,1.1900450495136188,1
7,13,1.1906480933125212,1
3,6,1.1913497391656513,1
4,19,1.1986520115360264,1
1,9,1.2019233822951394,1
9,14,1.2125910663978967,1
9,19,1.2132883253381408,1
6,14,1.21576711657324,1
15,19,1.2190723733501423,1
3,19,1.227615898105868,1
5,19,1.231145218371201,1
0,15,1.2367168177247543,1
4,7,1.2397830270010963,1
9,17,1.2421508745921064,1
1,18,1.2489457168864815,1
7,19,1.2490452440112783,1
3,19,1.2520552390168807,1
4,19,1.2541085073056084,1
4,19,1.256405292614693,1
2,8,1.2567836854139847,1
9,12,1.2615474503521036,1
6,19,1.2621411462904009,1
2,7,1.2704755360992646,1
9,13,1.2716473642847395,1
6,14,1.2740770698883128,1
9,14,1.2774281111212964,1
4,16,1.2820148488556407,1
5,7,1.2848947509732944,1
11,14,1.2873844428862529,1
6,19,1.2891866925939988,1
3,12,1.302862624843065,1
2,17,1.3029155514511306,1
3,5,1.308396764105078,1
8,15,1.3125489395143501,1
4,13,1.3199020424131633,1
0,8,1.320722383186816,1
12,16,1.3209441910251127,1
14,17,1.3244218454227727,1
2,14,1.327202428651273,1
3,13,1.3309407782886162,1
9,11,1.3319732761930612,1
14,19,1.340046907873547,1
3,10,1.3436455895340078,1
1,15,1.3455894030117979,1
13,15,1.349368758814392,1
3,6,1.3595793955359219,1
9,19,1.3636603101468703,1
5,12,1.36586715956555,1
4,19,1.3677647072354904,1
2,14,1.3686668448921855,1
4,10,1.374521349463159,1
2,4,1.3747755894683613,1
9,12,1.3754072749843689,1
5,14,1.381375767729066,1
9,18,1.3818780554657109,1
2,17,1.392282386902477,1
3,10,1.3997563966091782,1
0,7,1.4046438375925017,1
3,8,1.413692932945625,1
7,13,1.4161755136759877,1
13,14,1.4174138551877604,1
6,12,1.4206252862103914,1
5,16,1.4248288165168348,1
8,11,1.4291237956223786,1
2,16,1.4372749478051658,1
6,11,1.4403776321355188,1
8,11,1.4407520694492748,1
7,16,1.443924846032855,1
5,10,1.444264923128491,1
2,17,1.4482817153703413,1
8,12,1.4495732224673201,1
10,16,1.4520802331531026,1
7,11,1.4539211579620828,1
12,18,1.462493529269885,1
11,14,1.4726256680934067,1
0,6,1.48142805542698,1
10,14,1.4840399053459818,1
5,10,1.4867295223368344,1
7,12,1.486739529653914,1
12,19,1.4902705731939374,1
9,11,1.5025854300344603,1
2,16,1.5036685406852957,1
12,14,1.5168476515835903,1
3,8,1.5178893238212035,1
5,11,1.519996550924056,1
11,18,1.5209130250365916,1
5,17,1.522917549877613,1
5,15,1.5259624064002397,1
0,14,1.5310349360288957,1
7,15,1.5394365016456328,1
3,9,1.5395217784222024,1
7,12,1.5496205024295038,1
3,8,1.5509337493898896,1
3,17,1.553666884548611,1
3,6,1.5608202496703512,1
0,7,1.573007074684062,1
14,16,1.5766601228981212,1
2,4,1.586300745340327,1
12,16,1.590643542183058,1
4,19,1.5953989592278444,1
11,18,1.5966934494462843,1
2,4,1.604672877306535,1
10,18,1.6157104503107687,1
1,16,1.6192745874514642,1
17,19,1.6228951800121143,1
9,12,1.6275031007956136,1
1,9,1.6296997642427244,1
12,16,1.636347813465769,1
2,5,1.6367407113870296,1
4,12,1.6386461946990167,1
4,19,1.6406442910265528,1
3,15,1.6434157029019747,1
5,17,1.6435774055502506,1
2,14,1.660111859487871,1
4,13,1.6621181854404798,1
6,9,1.6679590488585945,1
8,15,1.6695149728159295,1
13,18,1.673048153354523,1
3,19,1.6733744068210334,1
4,12,1.6739010640218033,1
9,11,1.6798262559373154,1
3,12,1.6839770387208823,1
6,14,1.6863105096879796,1
5,18,1.6876613551286503,1
7,18,1.6934734351822844,1
5,6,1.6944576607971844,1
2,18,1.6953764055594336,1
3,13,1.6984614619311953,1
15,19,1.6990957171607204,1
11,16,1.7144058716049733,1
0,19,1.7160660003429964,1
9,13,1.717270809209459,1
4,12,1.7204088048031607,1
7,13,1.7225677485323543,1
4,6,1.7252046195046917,1
1,15,1.7258455826399848,1
12,19,1.7326465604120442,1
13,16,1.7330484553474956,1
6,14,1.7408004725221402,1
8,14,1.7412395695203131,1
1,15,1.7470541362438035,1
4,13,1.748721689150261,1
3,4,1.754856319792699,1
11,14,1.7593110409927935,1
0,5,1.763006392467176,1
6,14,1.7651463009241135,1
1,8,1.7771275217139582,1
9,17,1.7982060674319316,1
11,18,1.7998783203364206,1
1,18,1.8022592977904028,1
1,7,1.8030448651645323,1
3,14,1.8069927064614826,1
5,12,1.8107628646419662,1
12,16,1.8140775150977961,1
2,19,1.8167232336178123,1
4,14,1.8180479551009432,1
5,16,1.8251768953319534,1
16,17,1.8259287649198188,1
7,17,1.8266369821445854,1
9,16,1.830843254243303,1
0,14,1.8418970350586916,1
1,3,1.8428448259544754,1
0,15,1.8511372242812105,1
7,12,1.8550263139404446,1
7,12,1.863292625368042,1
6,8,1.8659947610332974,1
8,12,1.8713380779592583,1
3,15,1.8796733945596276,1
10,13,1.885407337300419,1
7,16,1.8856355266769789,1
3,8,1.8860696947047753,1
2,8,1.8897317700160405,1
7,9,1.8934129470935335,1
0,9,1.8938221083795799,1
1,16,1.8955874661273493,1
11,18,1.9039168170817944,1
10,18,1.9060557434431271,1
6,19,1.907775445771552,1
2,15,1.913556508866989,1
1,7,1.9197033939383406,1
6,11,1.9216523427662495,1
2,19,1.9239595045622684,1
14,17,1.9255067104128143,1
9,11,1.9268979803407542,1
5,17,1.9273475541361433,1
0,10,1.928017619382906,1
11,13,1.9414726741813064,1
5,13,1.9414816497754286,1
10,11,1.9482155453221623,1
11,16,1.962312502067738,1
9,18,1.9643261176410283,1
2,8,1.964342857777164,1
14,17,1.9659144998957059,1
3,19,1.9744769253869785,1
1,2,1.9808566534572527,1
7,17,1.9830239728530856,1
4,7,1.988040285820189,1
12,17,1.9901235105312551,1
6,13,1.9913389504019876,1
1,18,1.9972276826304642,1
1,16,1.9974512451152988,1
10,16,1.9992363368844313,1
4,12,1.9995972885651478,1
3,18,2.0180951277322143,1
10,16,2.0206398754421966,1
6,14,2.021175739967083,1
0,6,2.021544686708459,1
14,16,2.023527793418328,1
3,14,2.023744991647714,1
7,16,2.0242802388504306,1
6,14,2.025593920807574,1
4,11,2.0266376209381973,1
13,16,2.0335051115386906,1
4,12,2.033933079385221,1
1,5,2.0342238791200433,1
14,16,2.0388665490240525,1
14,17,2.0408955737919667,1
0,9,2.0412170544034365,1
7,11,2.042239482180601,1
1,16,2.0483857721445977,1
6,14,2.049890908283555,1
6,11,2.0512180258391544,1
4,15,2.060075702580606,1
9,15,2.06347139035579,1
12,19,2.0659174365642015,1
9,18,2.0721474571066527,1
8,19,2.0981622362578163,1
6,15,2.1021896409140304,1
6,12,2.10678577688978,1
1,16,2.1077399432990815,1
13,18,2.111059344637338,1
0,4,2.111465401199041,1
8,9,2.1121980327793692,1
7,15,2.1221733811150716,1
4,7,2.125046728469145,1
6,15,2.1274683241740266,1
4,7,2.128976515606536,1
1,14,2.129124959108972,1
3,14,2.129799035608644,1
12,18,2.1300335708898444,1
1,19,2.130423332135835,1
0,17,2.14022928692205,1
8,19,2.144708890746057,1
0,19,2.1463281414959696,1
3,13,2.149531088454861,1
2,15,2.1509352476707577,1
1,16,2.153471299241692,1
8,18,2.157012212808947,1
1,10,2.167194406479929,1
1,5,2.1708445115207082,1
4,14,2.171721924944399,1
2,5,2.1729100540681237,1
6,11,2.1751077607705955,1
2,8,2.1761392267869826,1
2,3,2.1801435733559154,1
8,14,2.189404237952773,1
1,5,2.1902178135208943,1
8,19,2.1918164369503947,1
0,1,2.2053098154976274,1
8,9,2.208204836499292,1
0,15,2.210427383764562,1
8,18,2.2111350715014186,1
4,11,2.2114069502316087,1
4,12,2.211923136785158,1
1,6,2.216272134942514,1
9,15,2.2209334107343364,1
3,6,2.2352447849551718,1
4,7,2.2408805335182653,1
4,12,2.2443162747110477,1
14,19,2.2455122972522212,1
1,17,2.2484679871546627,1
1,16,2.2500742317105837,1
2,14,2.251219979757779,1
12,17,2.253589544462623,1
3,10,2.2547606474388435,1
14,19,2.2557704662811644,1
6,12,2.258873544355121,1
0,8,2.25894180315863,1
8,12,2.262032148044538,1
5,16,2.26420449042219,1
4,11,2.2682970576551766,1
17,18,2.26886080452904,1
1,17,2.2728339170111793,1
6,12,2.2839025368581742,1
5,7,2.28401845906738,1
3,11,2.285440486745839,1
13,16,2.297706567708959,1
2,15,2.3074642666238137,1
7,8,2.3308479516023617,1
6,18,2.3324063772670662,1
0,8,2.3337082752515514,1
10,15,2.3365546077250574,1
1,13,2.3466609592293324,1
1,2,2.3473095582291656,1
9,12,2.3557143741425564,1
1,16,2.360941333995354,1
12,19,2.363523238347227,1
4,12,2.3695086185523615,1
15,16,2.3788450786184834,1
0,17,2.385502980238824,1
14,18,2.402043841224697,1
4,6,2.404357165840425,1
2,15,2.4049989495995368,1
15,16,2.4101527831088743,1
7,18,2.4139952509453306,1
6,15,2.4182972182702884,1
6,8,2.418487514728225,1
2,17,2.4272157226230173,1
7,17,2.432387877894369,1
3,5,2.4360922381278165,1
2,6,2.44464871241898,1
9,14,2.4474222332929667,1
0,11,2.447845507805375,1
16,17,2.4505340124091197,1
1,15,2.4647151430230787,1
0,8,2.470365294562293,1
4,15,2.471320587899808,1
1,13,2.479222770950932,1
1,4,2.4811964540849236,1
2,15,2.4955005173668927,1
4,12,2.5006366467555132,1
9,12,2.519391873647506,1
10,15,2.519960769391782,1
6,9,2.529452308421021,1
3,7,2.5321475760052126,1
1,10,2.538642124165305,1
2,10,2.541369050942232,1
9,12,2.548634543771382,1
10,11,2.5541794307685164,1
1,12,2.5607306684600313,1
0,16,2.5659068114783383,1
5,19,2.5726172596071795,1
6,14,2.5729166935877714,1
7,15,2.5731679071448266,1
9,19,2.5766496004132393,1
1,2,2.5849038815149505,1
15,16,2.5954022592028716,1
4,13,2.595593404237165,1
7,16,2.603815937114462,1
2,11,2.6074897593511506,1
9,14,2.6074999626093676,1
10,12,2.612626484438447,1
9,11,2.613601982009264,1
4,7,2.615892164347936,1
1,3,2.6210781868755335,1
7,11,2.6252359948970074,1
7,15,2.62591789163009,1
16,17,2.6260083357009836,1
5,6,2.6260776254280422,1
1,11,2.6275677208240733,1
14,16,2.6470884504762204,1
6,15,2.647543916261311,1
0,19,2.650173719687775,1
6,15,2.6581480565638675,1
6,13,2.659046474702813,1
9,16,2.661124061286051,1
7,16,2.6617055311765205,1
13,14,2.661766666916243,1
6,18,2.6673394925497096,1
15,16,2.6676489331462614,1
0,9,2.668794200862953,1
4,15,2.6715233214377383,1
2,17,2.6734300491227403,1
0,4,2.6769062311473,1
8,10,2.6797428413719935,1
9,19,2.6806661259452778,1
8,14,2.691342346656397,1
1,11,2.705590257835941,1
10,17,2.7065204374544125,1
4,17,2.7140121276933176,1
16,17,2.719969150696812,1
1,12,2.7217464719988578,1
3,10,2.7278288933635753,1
1,3,2.730059890487341,1
16,19,2.731529342940008,1
11,12,2.7339463954610297,1
3,8,2.7386816542277983,1
0,2,2.7396935260542,1
13,18,2.758803771678421,1
4,17,2.764710263165714,1
7,17,2.77187601810724,1
8,17,2.777974393112509,1
4,6,2.7787524481598327,1
17,18,2.780723984276534,1
13,16,2.787354754766106,1
12,14,2.7892209104536687,1
2,8,2.7948458923816815,1
4,12,2.7958820999366467,1
9,19,2.8066460759793115,1
4,12,2.8076504581137045,1
3,19,2.808927774642787,1
15,16,2.8094205051480494,1
4,12,2.8098041111480154,1
7,10,2.817218584468065,1
0,8,2.8175566111602977,1
12,19,2.818364434875869,1
1,5,2.820500987168372,1
15,16,2.828659984562861,1
11,14,2.8295258405235506,1
0,5,2.829797417799493,1
2,12,2.8305871876277164,1
18,19,2.8308137122474775,1
7,18,2.831223273804815,1
13,14,2.831456484103935,1
13,14,2.831587326337258,1
5,19,2.832876808856188,1
0,16,2.832965151287205,1
10,12,2.8445114208329283,1
12,14,2.8471580966170036,1
3,7,2.848622836584892,1
7,16,2.850666909385271,1
12,15,2.8544737495914805,1
14,18,2.8572505989605084,1
7,8,2.8600354706109345,1
9,16,2.862734514895277,1
3,18,2.8661596561985876,1
1,8,2.867534000721672,1
1,3,2.8678781142920826,1
0,17,2.86974874228824,1
7,8,2.8698839043882067,1
1,4,2.8774612643689745,1
16,18,2.8821787918563673,1
1,16,2.8823643266090646,1
13,18,2.888833227627775,1
8,9,2.893594509205833,1
0,8,2.9097930437462,1
14,17,2.9238098629490845,1
8,16,2.9305110875291764,1
2,12,2.9310668925487824,1
2,4,2.932685863004748,1
4,15,2.9534288049451423,1
4,8,2.9539983256352866,1
1,7,2.9568154412991814,1
1,4,2.9753130247387767,1
2,11,2.9877649632793477,1
2,15,2.9899915873640297,1
1,12,2.9910350746376855,1
1,11,2.991897178085889,1
5,10,2.993588249154436,1
11,14,2.9957391625972254,1
1,17,3.003281877034319,1
4,7,3.004640488629912,1
4,6,3.0083359810462444,1
10,14,3.0140335778105314,1
9,16,3.0187051124182003,1
13,18,3.020499163431135,1
12,13,3.0338525867154176,1
2,15,3.034945794404677,1
2,12,3.036354423687604,1
1,10,3.038472266805058,1
1,7,3.048827917556205,1
6,13,3.052676400797143,1
7,10,3.054874488189125,1
7,16,3.0664816058587174,1
3,13,3.0673414684760125,1
5,14,3.067531329808792,1
8,10,3.0738612896486495,1
18,19,3.0745301609840388,1
1,12,3.0747450820204896,1
2,15,3.0920178928064055,1
13,18,3.09331846704758,1
6,16,3.0947272715922427,1
0,6,3.1118231767488425,1
10,18,3.1173934008728903,1
3,6,3.1241610129744024,1
1,5,3.1260199803662494,1
15,19,3.138510674054345,1
4,11,3.1400492147324295,1
8,9,3.1443978275473197,1
0,13,3.1456705370086375,1
0,8,3.159275550838824,1
10,14,3.1664310897137935,1
4,17,3.1672530287443603,1
5,8,3.181973490543375,1
2,15,3.184718591344035,1
10,18,3.1912982748952587,1
10,15,3.1927111385616977,1
2,4,3.194176109765924,1
1,13,3.194280604068306,1
10,12,3.198038110765817,1
1,5,3.1985676583177454,1
1,11,3.2066280030190475,1
4,7,3.207668728999904,1
3,7,3.208058257865443,1
5,17,3.209434208151338,1
6,14,3.22154818651911,1
4,13,3.2248816114571675,1
12,16,3.230397051395928,1
8,19,3.245703078876044,1
10,11,3.248610371888634,1
2,19,3.2491000594153645,1
2,9,3.254298526087993,1
8,15,3.258441827314032,1
7,16,3.270692038300389,1
6,19,3.2712704087989963,1
0,12,3.275896858200118,1
1,5,3.285223429101426,1
1,4,3.2869511777804776,1
7,18,3.2959449911158836,1
17,18,3.304961687979902,1
1,12,3.3066294412443646,1
2,18,3.311679175168014,1
10,14,3.318649924008783,1
17,18,3.319217451488979,1
0,19,3.3205793522543163,1
9,17,3.322795127631844,1
13,19,3.325156541376629,1
5,13,3.3285786108811557,1
15,19,3.330132550933131,1
9,11,3.333102564375927,1
3,18,3.334908876575501,1
3,7,3.347627840166585,1
10,19,3.352912280411479,1
1,13,3.3578901572263997,1
0,16,3.3671461803457596,1
0,12,3.3686959441936275,1
2,5,3.378147629765259,1
6,7,3.3939078973789805,1
1,11,3.4093674741578743,1
1,16,3.4232038255337867,1
1,4,3.4288774661419312,1
7,12,3.4322631371470926,1
3,10,3.435079630912196,1
6,19,3.4359551954503385,1
1,18,3.441465593686673,1
9,11,3.4423491694839075,1
3,19,3.444212966734805,1
16,17,3.4459328913909,1
0,14,3.4518227612607184,1
1,13,3.4613695296635516,1
2,16,3.463377378107919,1
7,14,3.466313385689618,1
7,12,3.4701908053224675,1
6,17,3.4832693522500606,1
1,11,3.486664269131892,1
8,17,3.4918537498679805,1
3,4,3.499988084717289,1
8,15,3.500245107229525,1
10,12,3.5030288381560695,1
1,4,3.5084066943249526,1
9,19,3.5092956390706145,1
10,18,3.516860372577022,1
8,16,3.5180628935229525,1
2,12,3.519659846633153,1
0,7,3.5223934049684926,1
12,18,3.523898607288892,1
9,17,3.5280730030260163,1
10,12,3.5296880248030615,1
12,13,3.531025883349911,1
4,12,3.5330195146532883,1
