u,v,time,k
0,7,0.08279929470977147,1
1,14,0.09278792822263772,0
5,11,0.09278792822263772,0
9,18,0.09278792822263772,0
16,18,0.09278792822263772,0
0,19,0.10908781373581529,0
13,16,0.10908781373581529,0
1,6,0.11549703800969989,0
1,16,0.11549703800969989,0
2,8,0.11549703800969989,0
5,7,0.11549703800969989,0
15,18,0.11549703800969989,0
0,16,0.1252575763466302,0
1,7,0.1252575763466302,0
5,15,0.1252575763466302,0
6,18,0.1252575763466302,0
7,14,0.1252575763466302,0
11,19,0.1252575763466302,0
9,12,0.1252575763466302,1
4,7,0.1346218039267567,0
6,12,0.1346218039267567,0
8,13,0.1346218039267567,0
9,11,0.1346218039267567,0
1,13,0.13722364076141466,0
7,13,0.13722364076141466,0
8,18,0.13722364076141466,0
12,17,0.13722364076141466,0
1,3,0.13738248942193965,0
1,19,0.13738248942193965,0
2,19,0.13738248942193965,0
6,7,0.13738248942193965,0
6,8,0.13738248942193965,0
7,12,0.13738248942193965,0
11,16,0.13738248942193965,0
0,19,0.13738248942193965,1
3,7,0.139366414293099,0
3,11,0.139366414293099,0
7,11,0.139366414293099,0
8,12,0.139366414293099,0
4,16,0.139366414293099,1
2,12,0.14347523266476744,0
4,19,0.14347523266476744,0
5,17,0.14347523266476744,0
10,13,0.14347523266476744,0
15,19,0.14347523266476744,0
1,10,0.14544012833024197,0
1,11,0.14544012833024197,0
9,13,0.14544012833024197,0
16,19,0.14544012833024197,0
8,11,0.15003731541393944,0
8,15,0.15003731541393944,0
17,18,0.15003731541393944,0
3,12,0.15361141010544418,0
3,17,0.15361141010544418,0
13,14,0.15361141010544418,0
6,14,0.15361141010544418,1
7,8,0.1557325619700249,0
10,14,0.16013075672297084,0
18,19,0.16013075672297084,0
0,15,0.16220747992706286,0
3,9,0.16220747992706286,0
5,12,0.16220747992706286,1
0,1,0.1715821066774755,0
0,18,0.1715821066774755,0
4,13,0.1715821066774755,0
10,19,0.1715821066774755,0
8,15,0.1715821066774755,1
2,3,0.178008126425379,0
3,5,0.178008126425379,0
12,16,0.178008126425379,0
1,7,0.178008126425379,1
1,2,0.17875303806990056,0
10,12,0.17875303806990056,0
12,18,0.17875303806990056,0
3,16,0.17875303806990056,1
4,10,0.18141765878878874,0
9,16,0.18141765878878874,0
2,18,0.2046795777138112,0
3,6,0.2046795777138112,0
9,10,0.2046795777138112,0
2,6,0.20995454309955916,0
8,19,0.20995454309955916,0
13,15,0.20995454309955916,0
13,18,0.20995454309955916,0
8,12,0.20995454309955916,1
0,13,0.21022926321253801,0
2,11,0.21022926321253801,0
2,12,0.21022926321253801,1
0,14,0.2148100877232924,0
17,18,0.2148100877232924,1
0,3,0.23312234111801922,0
11,12,0.23312234111801922,0
3,16,0.23312234111801922,1
3,13,0.23547524931732694,0
6,18,0.23547524931732694,1
2,13,0.2406075794644946,0
6,19,0.2406075794644946,0
4,9,0.2406075794644946,1
1,18,0.24874805832073513,0
10,18,0.24874805832073513,0
6,8,0.24874805832073513,1
2,7,0.24976284436090546,1
1,4,0.2550725643404438,0
13,17,0.2550725643404438,0
1,8,0.2550725643404438,1
5,9,0.2582381033171403,0
6,9,0.2582381033171403,1
2,17,0.264488687390945,0
7,19,0.264488687390945,0
10,15,0.264488687390945,0
9,16,0.264488687390945,1
4,8,0.2654667496062253,0
10,16,0.2654667496062253,0
3,8,0.2679330437773934,0
5,14,0.2679330437773934,0
5,10,0.2679330437773934,1
7,15,0.2741679824792919,0
13,15,0.2741679824792919,1
2,14,0.28511923784629545,0
10,12,0.28511923784629545,1
4,5,0.30350035392946734,1
14,18,0.3126958298709234,0
9,15,0.3126958298709234,1
12,13,0.32130927087848543,0
13,16,0.32130927087848543,1
5,6,0.32227293983119076,0
3,8,0.32227293983119076,1
3,18,0.33420680790926716,1
3,9,0.3443173246647789,1
5,13,0.34717361506867195,0
16,19,0.34717361506867195,1
3,14,0.3497908118811267,0
10,15,0.3497908118811267,1
11,16,0.365590390306259,1
8,17,0.37437053077716687,0
0,4,0.37437053077716687,1
10,16,0.3754460569923772,1
12,19,0.3766521278155147,0
12,19,0.3766521278155147,1
14,15,0.38529388944075743,0
0,8,0.38529388944075743,1
4,14,0.3874035190346091,0
3,9,0.3874035190346091,1
2,9,0.3881184620430767,0
9,10,0.3881184620430767,1
8,13,0.3889702995414671,1
0,2,0.39626670296244976,0
5,18,0.39626670296244976,0
4,18,0.39626670296244976,1
2,15,0.39923977998941784,1
1,17,0.4048529322930595,1
4,12,0.4064532543326811,1
4,19,0.41152236391809177,1
7,14,0.42409550497666565,1
7,10,0.4260471479441574,1
1,9,0.4282443545822784,1
10,17,0.430749483191896,0
6,19,0.430749483191896,1
4,13,0.4328692206534968,1
7,12,0.45592032110432934,1
1,16,0.45746512581780235,1
0,17,0.46384569176986246,1
3,15,0.4661088116132253,0
0,15,0.4661088116132253,1
4,18,0.4699339677590017,1
8,16,0.48821872986390225,0
15,17,0.48821872986390225,1
6,19,0.4888185440770875,1
4,16,0.4937633520133847,1
10,13,0.49653109053348327,1
9,13,0.50513650406664,1
2,12,0.521560775021795,1
13,15,0.5262555868409466,1
0,19,0.5404288116631443,1
0,19,0.5404767970100363,1
2,15,0.5441095369516104,1
4,5,0.5457944617229986,1
3,19,0.5492742908018167,1
6,15,0.5509309292834564,1
0,17,0.5517356843052362,1
11,14,0.5540545398502753,0
12,15,0.5540545398502753,1
3,18,0.5553502003407204,1
3,11,0.5620897074829581,1
5,8,0.5672516910403372,0
14,19,0.5672516910403372,1
2,5,0.5710100748837683,1
0,17,0.5713540166380557,1
6,8,0.5772943564971414,1
16,19,0.5834509183002817,1
0,10,0.590263469844858,1
13,19,0.6020263885795024,1
0,11,0.6137162611575865,1
0,17,0.6140146904619532,1
4,10,0.6149697967624146,1
2,4,0.6157139202443463,1
0,4,0.619304003758962,1
5,8,0.6332587040519988,1
5,6,0.638463391298373,1
7,8,0.6501406324407869,1
11,15,0.6537339540470214,1
9,10,0.6555299454428795,1
0,17,0.6584266095555696,1
0,18,0.6603810985440502,1
7,19,0.6711051586009731,1
0,17,0.6712458812862424,1
2,9,0.6735733753062259,1
5,14,0.6751633442721057,1
3,10,0.6784917645167835,1
4,14,0.6882746481055251,1
7,12,0.6939254473108886,1
4,16,0.6951525434578792,1
13,16,0.6996880168710891,1
13,14,0.7153657677787993,1
17,19,0.7202125028761264,1
7,12,0.7321270585775936,1
10,16,0.7323928607262524,1
4,16,0.73421375768032,1
14,15,0.734866090690583,1
2,3,0.7354596504957172,1
13,19,0.7357824715280747,1
14,18,0.7415540952390232,1
0,17,0.7439542236571862,1
8,12,0.7466686814945477,1
9,13,0.7504896269252265,1
8,10,0.7510387136016115,1
3,6,0.7525058815743499,1
5,12,0.7666067479476982,1
3,12,0.7682682109811372,1
9,16,0.7704594202497907,1
0,2,0.7721778259790123,1
8,10,0.7740437307811454,1
16,18,0.7747540549624876,1
8,10,0.779682984541714,1
4,12,0.7859883822001204,1
9,13,0.7881532876033395,1
2,14,0.7932294738161334,1
0,15,0.7932942915280383,1
8,16,0.79804532204549,1
5,16,0.8085826281135162,1
4,14,0.8118055286865653,1
7,13,0.8175695890911776,1
2,11,0.8214742227899334,1
3,17,0.8279253434966813,1
1,8,0.8327257408454112,1
9,14,0.8389738049387437,1
11,19,0.8464926596912683,1
13,19,0.850320758720818,1
1,12,0.8553910916157069,1
0,16,0.8656921852988918,1
12,13,0.8684659134267212,1
4,15,0.869513921306686,1
11,16,0.8713517944469606,1
0,18,0.8759239281191316,1
9,15,0.875931877277063,1
10,17,0.8779720939953167,1
0,16,0.883761021235406,1
8,17,0.8866524832430668,1
3,19,0.8900458299642859,1
0,13,0.8927732478215421,1
5,11,0.8951936161004485,1
10,12,0.9037422737738771,1
15,16,0.9116085822354372,1
6,17,0.9119695322712881,1
1,18,0.9219520848892286,1
6,14,0.9337026771009427,1
2,6,0.9343033823992598,1
10,11,0.9380019257752471,1
0,13,0.9443662248336105,1
6,12,0.953468676007368,1
9,11,0.9728215575900606,1
0,1,0.9820563553342847,1
2,17,0.9934893346633049,1
10,14,0.99420304353286,1
12,16,0.996878932515933,1
1,4,0.9994829423988629,1
1,17,0.9999540518856708,1
3,19,1.0054926686577268,1
12,15,1.0063394081077597,1
5,10,1.016171789454809,1
1,19,1.0189551936930794,1
8,9,1.01896080398452,1
9,15,1.0207603626624744,1
0,3,1.0311956875352295,1
9,10,1.0325001305438652,1
6,19,1.033397803699867,1
2,16,1.0375320837696922,1
2,13,1.0390301016650656,1
15,17,1.0434014471815964,1
4,10,1.045182378794162,1
1,19,1.0500586543213357,1
0,17,1.056942068543603,1
5,11,1.0626587675140342,1
2,5,1.0632263863763731,1
7,16,1.0640039021484584,1
1,11,1.0668885379004838,1
14,17,1.0703916844602797,1
15,17,1.0724816057671247,1
5,9,1.096165792907042,1
8,10,1.0974763993104406,1
3,4,1.1070865965654018,1
5,8,1.1123200559777997,1
4,6,1.1179896235685232,1
1,10,1.118542557594169,1
3,11,1.1194188640749454,1
13,19,1.124642495495022,1
1,19,1.1310064975553389,1
9,17,1.1376111299508174,1
14,16,1.1386610769562377,1
0,19,1.1412726492884033,1
1,13,1.1419759162660017,1
2,6,1.1421275181517845,1
3,15,1.1441592689458744,1
1,19,1.151937457203807,1
9,11,1.1531853295105234,1
0,7,1.154612617020101,1
2,6,1.161425249113338,1
1,19,1.1625653394145916,1
5,9,1.1646452395988276,1
6,19,1.168238892775717,1
7,8,1.1684072744997995,1
2,12,1.1725702692221454,1
0,7,1.1732000679001031,1
1,19,1.1790049631932553,1
6,8,1.1839015996073459,1
4,7,1.185509502585726,1
0,1,1.1900450495136188,1
3,19,1.1939304553932368,1
11,12,1.2050503383249616,1
12,16,1.2067499874186036,1
5,7,1.2086246472321864,1
2,12,1.2110525178541256,1
10,15,1.2153478962093855,1
10,19,1.219391047066791,1
3,4,1.2403399425673503,1
1,13,1.2418881769755827,1
5,8,1.2454409259172805,1
13,14,1.2473625025051582,1
2,17,1.2478503064634874,1
1,15,1.2575666308219036,1
7,9,1.2584448185121697,1
2,12,1.264967453608442,1
7,8,1.2679195605368014,1
9,18,1.2740071540577744,1
2,19,1.2796177196130591,1
11,16,1.2891386286496709,1
10,13,1.2946377022893472,1
3,14,1.2955791519194562,1
7,18,1.2986024433147194,1
3,17,1.3094416756201612,1
2,4,1.317520156432186,1
9,11,1.3232414827916716,1
8,10,1.32456973283053,1
12,15,1.324851227151176,1
3,5,1.3278062859297766,1
0,5,1.329403659171334,1
9,11,1.3375304319121024,1
6,8,1.3406589312822381,1
6,13,1.3435454871786154,1
7,17,1.3435768930006429,1
14,15,1.3479277566503725,1
4,6,1.3480604631762998,1
0,4,1.3515702293885166,1
3,5,1.3556116450302147,1
8,16,1.3587959659655624,1
10,12,1.3595004875025476,1
6,17,1.3597130238858588,1
9,18,1.3621418731725738,1
6,11,1.3636361601707199,1
15,18,1.3712571947444596,1
4,9,1.3761025307543497,1
13,18,1.3806559873658526,1
4,10,1.3831695299370494,1
6,7,1.3838330866267086,1
9,11,1.3870476366329463,1
8,10,1.388801018567456,1
7,15,1.391331965406097,1
11,19,1.393017437746065,1
5,14,1.396920892221611,1
6,10,1.410006127787756,1
8,16,1.417464541712413,1
0,7,1.4221860412540224,1
9,12,1.4227054127976042,1
6,13,1.4256882227981729,1
6,9,1.4314956287735652,1
9,19,1.4393787781572502,1
0,9,1.4457644276652095,1
4,5,1.4480103471895633,1
8,9,1.4482214810414076,1
2,10,1.4519972912619945,1
6,18,1.4534487810406238,1
5,12,1.4593343909149818,1
9,17,1.459675244764222,1
0,12,1.4598403044515542,1
9,19,1.4634789823159877,1
12,15,1.463576848914633,1
12,15,1.4649931905153208,1
0,5,1.4658310732959379,1
7,17,1.47572479043884,1
3,12,1.4829677325679147,1
0,4,1.49505485931039,1
13,15,1.5049338299331567,1
7,12,1.5064152145399752,1
9,15,1.5146413364642475,1
4,10,1.5170551423656147,1
8,16,1.5175591313238237,1
11,19,1.5189949775401663,1
9,19,1.5210861694805005,1
6,7,1.52711356583156,1
12,18,1.527801574911881,1
6,19,1.5386760472710548,1
1,19,1.5466007404177147,1
0,9,1.5466984224141826,1
12,18,1.551494696531031,1
7,13,1.557022026970011,1
7,18,1.5575718218928658,1
15,17,1.5647885374216917,1
4,19,1.5689354610148298,1
10,18,1.5775235125133955,1
3,14,1.5792101899817492,1
4,11,1.5827998665488014,1
3,15,1.5930917272162255,1
7,13,1.593410041303437,1
11,17,1.5944558812176393,1
9,15,1.5949001387136417,1
4,17,1.5966068334485937,1
0,15,1.605983366259081,1
1,3,1.6101366701374171,1
7,13,1.6210176563032452,1
0,5,1.6217657671664376,1
9,17,1.6318404230888042,1
2,9,1.6329956779984407,1
12,14,1.63558965619661,1
4,14,1.635745600297122,1
0,19,1.6368219938819182,1
2,4,1.6615754246451075,1
0,8,1.6652878041292736,1
13,19,1.6695695913532154,1
4,10,1.6716492843634494,1
15,19,1.6756709261710165,1
5,17,1.678666327673961,1
3,11,1.6827275379151723,1
6,14,1.684636657458229,1
1,18,1.6903419596847113,1
10,19,1.6952732500941066,1
0,17,1.7021022285498835,1
4,19,1.7067907730020526,1
1,9,1.7113344990976662,1
6,19,1.7238683048621033,1
1,10,1.7334720901456184,1
6,16,1.7378950494382137,1
2,3,1.749035069550914,1
3,7,1.7513736534457687,1
7,10,1.756883809027927,1
3,11,1.7629669080066637,1
11,14,1.781370679269204,1
2,5,1.7864979844817506,1
9,18,1.7934294309095922,1
8,10,1.7942382813254125,1
8,12,1.7966642255851837,1
2,4,1.801729466266957,1
7,18,1.809283155796042,1
16,17,1.8130178310678178,1
3,5,1.8132383430929897,1
1,3,1.8177848671041774,1
12,18,1.8220824952028871,1
0,8,1.8222788245346833,1
1,17,1.8231637359167574,1
8,10,1.8270538036277797,1
6,9,1.8294378457548865,1
4,9,1.8301314333511605,1
0,7,1.8314144527400114,1
4,15,1.835423261653518,1
0,17,1.8426910360994941,1
4,17,1.8485555308595683,1
7,10,1.8494955926089607,1
3,7,1.8514048502418103,1
8,13,1.881349835805985,1
16,19,1.8940160636156849,1
14,19,1.9003240620641662,1
5,14,1.9117643836893095,1
15,19,1.9226082765300208,1
5,15,1.933125659478095,1
2,5,1.9364141263493668,1
3,4,1.939030540832301,1
6,9,1.947502513104457,1
0,9,1.9514729727967195,1
0,14,1.9551103848162465,1
1,17,1.9564446243086577,1
1,3,1.9565716935255595,1
6,18,1.958011694162203,1
0,9,1.9670817366183864,1
8,11,1.9720462597561021,1
8,14,1.9733124143431058,1
11,18,1.9736956714548448,1
7,11,1.9912772224602286,1
10,14,1.9946819629673629,1
1,17,1.9982914295772107,1
9,19,1.998741466057525,1
1,7,2.0078900803249518,1
5,10,2.013753419858735,1
2,15,2.0141617220303107,1
3,14,2.021514454794162,1
0,2,2.022193318446499,1
5,10,2.0252738382259428,1
10,14,2.0289239249333266,1
1,17,2.037017267703091,1
4,19,2.0370174301825608,1
11,17,2.048579745333112,1
6,16,2.049792756485082,1
9,12,2.059236301928268,1
2,6,2.0599432150555135,1
4,12,2.0603246071765438,1
12,19,2.063918451818507,1
1,19,2.065282057987501,1
7,8,2.067675469271632,1
0,19,2.0691405031328296,1
10,17,2.0793165306403085,1
7,11,2.0809018845275533,1
7,18,2.085754692829114,1
5,14,2.0904539229382375,1
6,16,2.096584803473225,1
13,14,2.110712155837046,1
10,12,2.1124071685887533,1
1,7,2.112535297518441,1
0,13,2.1193619052653085,1
13,17,2.1228378784512856,1
1,17,2.1424492636512436,1
1,7,2.1434808265590872,1
1,17,2.1460061178946286,1
2,6,2.156790919060906,1
6,18,2.1696801145105464,1
3,4,2.1711095564157623,1
1,7,2.1785071770471984,1
6,11,2.1856027372452953,1
10,16,2.1857078581873552,1
9,15,2.187653066906612,1
4,7,2.187678478211848,1
10,12,2.19668604056472,1
8,19,2.2005098528417575,1
4,11,2.2024410707509485,1
6,19,2.215633765364326,1
7,10,2.220721210671522,1
8,9,2.2244104781478446,1
16,19,2.2265597905783796,1
0,14,2.230979650915234,1
2,16,2.232614595153983,1
8,11,2.2380063698353494,1
11,18,2.2414880841122216,1
6,13,2.241660934410891,1
1,9,2.2426912040480063,1
12,18,2.2567623566846198,1
9,13,2.2595593911154994,1
10,15,2.269003015074983,1
3,9,2.272313190878558,1
1,18,2.2780947149185975,1
16,17,2.292017539413489,1
0,1,2.2980181076392547,1
14,17,2.3017175365576525,1
1,11,2.312317323390201,1
1,7,2.3125748311659455,1
9,14,2.3195177600393615,1
7,12,2.321579503809507,1
4,11,2.3271837806889892,1
6,15,2.3325720651995447,1
0,14,2.3407156619226397,1
13,16,2.3419809646610377,1
2,8,2.343023703917429,1
2,15,2.3447034003907303,1
4,8,2.3553790273684574,1
3,16,2.3569882852584754,1
7,13,2.3682859901314828,1
1,2,2.373127886715371,1
14,17,2.3749466854185677,1
14,16,2.37784091385474,1
9,17,2.380820306197515,1
2,6,2.3871699984296466,1
3,15,2.3949388620252483,1
1,10,2.3990394685622283,1
3,9,2.400521717618591,1
1,6,2.407857385366565,1
10,13,2.4224593429016243,1
7,10,2.432202056608438,1
2,8,2.4368792852274046,1
3,14,2.451593453812243,1
4,6,2.456189386122439,1
12,19,2.4605325971469623,1
14,18,2.4614706569420854,1
16,17,2.466406721913477,1
1,10,2.4715645689462615,1
6,8,2.4741605045064237,1
0,2,2.4761936228893373,1
16,19,2.480506612457886,1
1,6,2.4855764683223134,1
2,4,2.490281264390946,1
10,11,2.49041486390906,1
3,16,2.49044956075994,1
2,3,2.4955414522251553,1
9,16,2.49556550335337,1
11,15,2.5012996548397615,1
0,17,2.5015190132607548,1
5,8,2.504047717186933,1
1,4,2.5069995582238764,1
1,18,2.51349902250151,1
1,7,2.5189602268714464,1
1,14,2.5210727760683533,1
4,5,2.5266648630383237,1
6,7,2.5273366257158205,1
3,5,2.528284377458129,1
4,13,2.5284776805492477,1
3,6,2.5292516637469022,1
8,16,2.5301502500365083,1
7,11,2.5308885552494336,1
1,7,2.5361061535770437,1
0,12,2.5367152928176564,1
1,18,2.545467569491829,1
13,16,2.56582840779999,1
9,15,2.566114752162168,1
8,16,2.5686425208493264,1
10,11,2.568706149819896,1
13,17,2.571618264528063,1
12,18,2.5728014805816386,1
1,18,2.5736576763313885,1
1,6,2.5741334033713086,1
1,2,2.577460310159838,1
4,7,2.587660632965924,1
4,19,2.59635519803283,1
0,19,2.6115977488416426,1
9,16,2.616988704813438,1
1,17,2.6186468609416336,1
2,16,2.62550939972885,1
16,17,2.625532872367259,1
0,19,2.6263235378734677,1
4,12,2.643801272104752,1
3,15,2.6463365457974986,1
8,17,2.6469421554957173,1
1,17,2.65537830276517,1
2,7,2.6632709358188196,1
1,2,2.676512796955409,1
0,13,2.6843821538077197,1
1,8,2.6873329742438576,1
7,10,2.6951268316481243,1
0,11,2.695467870438787,1
1,5,2.7094720018454983,1
3,17,2.709669157075793,1
1,4,2.7131936707649036,1
4,11,2.726018511075509,1
7,8,2.7315603912925432,1
3,19,2.737808136446371,1
18,19,2.7400491528355246,1
12,15,2.740092644123524,1
4,8,2.750790331567325,1
8,9,2.7521694157234315,1
5,10,2.764502368213126,1
13,15,2.7696747634676964,1
16,17,2.771129964794455,1
12,17,2.776135092720294,1
7,9,2.779951205093615,1
2,18,2.781908121794796,1
3,10,2.784196362620963,1
1,19,2.7909791176042558,1
3,9,2.793319925935382,1
12,19,2.796923049925072,1
10,14,2.797544293670642,1
1,11,2.7981012096996283,1
4,10,2.79874883408737,1
15,17,2.804133139763649,1
5,10,2.8067950279816705,1
8,17,2.811302274267244,1
5,13,2.819300011069966,1
3,17,2.8226183072684967,1
1,16,2.825039087967984,1
3,19,2.8276798108492174,1
15,18,2.83148506538242,1
4,5,2.835599957954778,1
1,11,2.8399662092017515,1
4,6,2.845427230410283,1
0,17,2.847805010263021,1
14,18,2.8485164494303734,1
13,19,2.8531468369317032,1
10,12,2.853506537870365,1
4,19,2.857019057730277,1
1,4,2.8576650443157283,1
8,18,2.8599764100848586,1
1,19,2.8641566289557865,1
11,19,2.8647812821406715,1
0,6,2.866786919639187,1
5,8,2.8725621822145166,1
3,9,2.873792292171225,1
13,17,2.8747759514229547,1
2,11,2.890645036050563,1
9,17,2.896722682652912,1
2,6,2.897391749902421,1
2,3,2.900399044721513,1
7,14,2.9049108877997765,1
4,10,2.9097998026679894,1
11,14,2.9106822714132194,1
3,17,2.913558457480019,1
12,19,2.916154998668671,1
3,15,2.9237972326866015,1
3,6,2.934011230770385,1
1,17,2.9417437287327415,1
7,8,2.9426369436448176,1
10,18,2.946694839761241,1
8,16,2.9475912599550296,1
2,17,2.9515529060665875,1
12,14,2.95388780620207,1
13,14,2.97183848414662,1
1,9,2.972075905482963,1
9,12,2.983018690701391,1
11,12,2.98614490501862,1
3,10,2.9893329777094,1
7,8,2.9955263880601786,1
2,15,2.997622818273885,1
0,13,2.9978217844194006,1
4,9,3.0005083847909573,1
5,15,3.0005811006298497,1
6,9,3.0256056901149453,1
11,16,3.028795261038965,1
6,16,3.0314912544837433,1
11,14,3.0347211202487743,1
4,12,3.036573565205164,1
4,16,3.049914432561101,1
5,8,3.0504056455205526,1
5,6,3.0515615454254963,1
0,11,3.0519228673972343,1
6,19,3.0520852359185495,1
6,16,3.053171315352329,1
5,6,3.0630948217917053,1
3,14,3.066122345222098,1
0,19,3.075666173175302,1
15,19,3.0860997406610235,1
3,7,3.0907666422227074,1
2,6,3.0960364374728306,1
5,15,3.100200698151507,1
0,6,3.102566131727156,1
8,16,3.1161278354768456,1
7,16,3.117915195935346,1
6,12,3.1356265246598376,1
6,13,3.1394231808075697,1
1,3,3.14994275694687,1
1,19,3.1518242053704997,1
15,19,3.1566739521826057,1
8,17,3.1640093783956855,1
16,18,3.166102377574806,1
3,19,3.1717289885035145,1
8,18,3.176755347654877,1
0,11,3.1894313060905937,1
2,14,3.193017982711201,1
5,8,3.1957749450880937,1
6,10,3.1972912254138395,1
8,18,3.1999579730287673,1
10,11,3.20319569346084,1
3,10,3.2091608781153513,1
10,11,3.2109457338834986,1
4,19,3.2213608461936234,1
13,18,3.227312751133372,1
10,13,3.2315244015028206,1
13,15,3.2366445488217814,1
5,14,3.237385136683323,1
11,14,3.2483717654797575,1
1,10,3.2518825753634597,1
2,19,3.254001121210826,1
9,10,3.2554915705572296,1
2,15,3.2705865501116422,1
9,12,3.273827721846481,1
6,19,3.2777398468938537,1
1,10,3.2830753686749476,1
9,10,3.288477320876896,1
8,18,3.289241178447956,1
2,4,3.2898310055597833,1
8,9,3.2973327234029854,1
1,13,3.3000393881364456,1
14,18,3.301121286112689,1
1,5,3.303004763642301,1
2,4,3.3140979900007825,1
9,12,3.320796392341312,1
7,12,3.3276406120017974,1
7,17,3.332908193860319,1
7,14,3.3363471992272875,1
0,6,3.3396315822904197,1
6,12,3.346570782872252,1
5,12,3.352106970733403,1
2,16,3.3543463460026604,1
9,19,3.357861342454049,1
16,19,3.359868303493926,1
2,5,3.3644632284547713,1
6,18,3.3701440510892606,1
4,9,3.3764455684870756,1
10,13,3.382467085152167,1
7,12,3.3833473322218333,1
9,11,3.3849773628724007,1
9,16,3.3879054804089463,1
12,19,3.3886920658170196,1
9,18,3.3927902834744486,1
8,16,3.393025345629602,1
5,9,3.3953092457101834,1
3,15,3.4006688457315017,1
0,13,3.4010259005218617,1
0,15,3.405255381201225,1
8,14,3.410912316958217,1
9,12,3.4118160665269404,1
4,17,3.428001538522698,1
0,19,3.430813951150863,1
2,10,3.4391963024546985,1
2,4,3.439537273176292,1
3,17,3.441007766660867,1
15,16,3.444666866142918,1
4,5,3.445150782850923,1
0,7,3.4509382418436667,1
1,3,3.4533405015462386,1
8,11,3.45384979920759,1
10,16,3.458486723107072,1
3,6,3.4799762348407297,1
5,11,3.4811961112569074,1
5,15,3.481478458445952,1
4,13,3.4815447848332726,1
2,3,3.4883793854245533,1
4,13,3.4915386369087438,1
6,16,3.496887554740078,1
0,6,3.5039877607460275,1
11,13,3.5124454316896654,1
1,17,3.5204999376324717,1
3,13,3.5234438207816416,1
3,13,3.5329458248241625,1
0,19,3.543746319647134,1
5,15,3.548898006588203,1
3,9,3.5640526485863115,1
0,14,3.566444276941044,1
0,7,3.569168398573242,1
3,13,3.569747662611714,1
12,17,3.5758832057620724,1
2,7,3.5776564564180235,1
12,17,3.585108826683933,1
17,19,3.601066568532486,1
10,14,3.6016399524876905,1
1,3,3.6068192808371378,1
9,15,3.6105067368790715,1
5,11,3.61063769928847,1
6,18,3.6110006212779484,1
9,11,3.6137031197109803,1
16,18,3.61935871260238,1
7,19,3.620505978906717,1
7,14,3.622753668213909,1
9,12,3.6308769161105934,1
1,12,3.6330205739797714,1
2,7,3.6365760503149107,1
12,17,3.6481754884374964,1
2,13,3.6487437728021446,1
6,18,3.6498496033705203,1
2,18,3.65203908211385,1
5,9,3.657308678996798,1
12,15,3.657734620232886,1
11,14,3.660572272774014,1
12,19,3.663397868456837,1
5,10,3.690214861523435,1
6,17,3.693926860285579,1
0,17,3.69555949700871,1
6,18,3.700469929596106,1
0,11,3.7029854640535356,1
9,13,3.7070204490083514,1
8,12,3.7083661173042657,1
5,9,3.708880587785877,1
5,11,3.710214631361746,1
10,19,3.7122317611846753,1
3,4,3.7128617511236848,1
12,15,3.714070846998,1
2,12,3.7159491380044276,1
11,14,3.718601057244604,1
6,16,3.7187807908260075,1
5,12,3.72498159282136,1
1,13,3.7356123821396867,1
